S505500,1,1,2300,06,6,1,100,65,3,2,0,5,1,2020-05-23 19:05:59
S501500,1,3,2300,23,6,2,10,5,0,0,0,0,1,2020-05-23 19:05:59
S506700,1,3,2300,26,6,2,10,13,0,0,0,0,1,2020-05-23 19:05:59
S506800,1,3,2300,26,6,2,10,13,0,0,0,0,1,2020-05-23 19:05:59
S507100,1,3,2300,26,6,2,100,25,3,2,0,7,1,2020-05-23 19:05:59
S501300,1,1,2300,06,6,2,90,25,3,2,0,5,1,2020-05-23 19:05:59
S501400,1,3,2300,35,6,2,90,25,3,2,0,5,1,2020-05-23 19:05:59
S521200,1,1,2300,05,6,2,10,3,0,0,0,0,1,2020-05-23 19:05:59
S506600,1,2,2300,06,6,2,80,5,3,2,0,5,1,2020-05-23 19:05:59
S505700,1,1,2300,06,6,2,100,35,3,2,0,5,1,2020-05-23 19:05:59
S505500,1,1,2300,06,6,2,100,25,3,2,0,5,1,2020-05-23 19:05:59
S505600,1,1,2300,06,6,2,10,13,0,0,0,0,1,2020-05-23 19:05:59
S521300,1,3,2300,35,6,2,90,25,3,2,0,5,1,2020-05-23 19:05:59
S521600,1,3,2300,23,6,2,10,3,0,0,0,0,1,2020-05-23 19:05:59
S505400,1,3,2300,24,6,2,100,35,3,2,0,5,1,2020-05-23 19:05:59
S521300,1,3,2300,35,6,3,90,10,3,2,0,5,1,2020-05-23 19:05:59
S501300,1,1,2300,06,6,3,90,15,3,2,0,5,1,2020-05-23 19:05:59
S505400,1,3,2300,24,6,3,100,15,3,2,0,5,1,2020-05-23 19:05:59
S506600,1,2,2300,06,6,3,80,30,3,2,0,5,1,2020-05-23 19:05:59
S501400,1,3,2300,35,6,3,90,10,3,2,0,5,1,2020-05-23 19:05:59
S521300,1,3,2300,35,6,4,90,15,3,2,0,5,1,2020-05-23 19:05:59
S501400,1,3,2300,35,6,4,90,15,3,2,0,5,1,2020-05-23 19:05:59
S505700,2,1,0600,01,1,1,120,75,3,2,0,5,1,2020-05-23 19:05:59
S521600,2,3,0600,21,1,1,120,95,3,2,0,0,1,2020-05-23 19:05:59
S521300,2,3,0600,21,1,1,120,20,3,2,0,5,1,2020-05-23 19:05:59
S506700,2,3,0600,21,1,1,90,55,3,2,3,7,1,2020-05-23 19:05:59
S501500,2,3,0600,21,1,1,120,82,4,4,0,5,1,2020-05-23 19:05:59
S506800,2,3,0600,21,1,1,90,55,3,2,3,7,1,2020-05-23 19:05:59
S501400,2,3,0600,21,1,1,120,20,3,2,0,5,1,2020-05-23 19:05:59
S507100,2,3,0600,21,1,1,90,55,3,2,0,7,1,2020-05-23 19:05:59
S501300,2,1,0600,01,1,1,120,45,3,7,0,5,1,2020-05-23 19:05:59
S505400,2,3,0600,21,1,1,120,35,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,0600,01,1,1,120,85,3,2,3,7,1,2020-05-23 19:05:59
S506900,2,3,0600,01,1,1,100,60,3,2,0,5,1,2020-05-23 19:05:59
S505500,2,1,0600,01,1,1,120,85,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,0600,04,1,1,100,40,3,2,0,5,1,2020-05-23 19:05:59
S521200,2,1,0600,11,1,1,120,75,3,2,0,0,1,2020-05-23 19:05:59
S523400,2,1,0700,01,1,1,140,59,3,3,3,7,1,2020-05-23 19:05:59
S506700,2,3,0600,21,1,2,90,25,3,2,3,7,1,2020-05-23 19:05:59
S523400,2,1,0700,01,1,2,140,14,3,3,3,7,1,2020-05-23 19:05:59
S506800,2,3,0600,21,1,2,90,25,3,2,3,7,1,2020-05-23 19:05:59
S507100,2,3,0600,21,1,2,90,25,3,2,0,7,1,2020-05-23 19:05:59
S506600,2,2,0600,04,1,2,100,5,3,2,0,5,1,2020-05-23 19:05:59
S505500,2,1,0600,01,1,2,120,25,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,0600,01,1,2,120,25,3,2,3,7,1,2020-05-23 19:05:59
S505700,2,1,0600,01,1,2,120,35,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,0600,21,1,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,0600,21,1,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,0600,21,1,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,0600,01,1,2,120,35,3,2,0,5,1,2020-05-23 19:05:59
S506900,2,3,0600,01,1,2,100,30,3,2,0,5,1,2020-05-23 19:05:59
S521600,2,3,0600,21,1,2,120,15,3,2,0,0,1,2020-05-23 19:05:59
S521200,2,1,0600,11,1,2,120,35,3,2,0,0,1,2020-05-23 19:05:59
S501500,2,3,0600,21,1,2,120,25,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,0600,04,1,3,100,40,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,0600,01,1,3,120,20,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,0600,21,1,3,120,10,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,0600,21,1,3,120,10,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,0600,21,1,3,120,20,3,2,0,5,1,2020-05-23 19:05:59
S523400,2,1,0700,01,1,3,140,10,3,3,3,7,1,2020-05-23 19:05:59
S523400,2,1,0700,01,1,4,140,33,3,3,3,7,1,2020-05-23 19:05:59
S501400,2,3,0600,21,1,4,120,20,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,0600,21,1,4,120,20,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,0630,02,2,1,150,73,3,7,0,5,1,2020-05-23 19:05:59
S521300,2,3,0630,22,2,1,150,25,3,2,0,5,1,2020-05-23 19:05:59
S521600,2,3,0630,22,2,1,150,115,3,2,0,0,1,2020-05-23 19:05:59
S521200,2,1,0630,12,2,1,150,105,3,2,0,0,1,2020-05-23 19:05:59
S501500,2,3,0630,22,2,1,150,102,4,4,2,3,1,2020-05-23 19:05:59
S506700,2,3,0700,22,2,1,100,60,3,2,3,7,1,2020-05-23 19:05:59
S523400,2,1,0900,02,2,1,120,40,3,2,4,7,1,2020-05-23 19:05:59
S506800,2,3,0800,22,2,1,100,60,3,2,3,7,1,2020-05-23 19:05:59
S507100,2,3,0700,22,2,1,100,60,3,2,0,7,1,2020-05-23 19:05:59
S506600,2,2,0700,05,2,1,100,10,3,2,0,5,1,2020-05-23 19:05:59
S505500,2,1,0700,02,2,1,150,85,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,0700,02,2,1,150,85,3,2,0,5,1,2020-05-23 19:05:59
S505700,2,1,0700,02,2,1,150,95,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,0630,22,2,1,150,25,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,0700,22,2,1,150,45,3,2,0,5,1,2020-05-23 19:05:59
S505500,2,1,0700,02,2,2,150,25,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,0700,22,2,2,150,70,3,2,0,5,1,2020-05-23 19:05:59
S523400,2,1,0900,02,2,2,120,15,3,2,4,7,1,2020-05-23 19:05:59
S501400,2,3,0630,22,2,2,150,75,3,2,0,5,1,2020-05-23 19:05:59
S521600,2,3,0630,22,2,2,150,25,3,2,0,0,1,2020-05-23 19:05:59
S505700,2,1,0700,02,2,2,150,45,3,2,0,5,1,2020-05-23 19:05:59
S506700,2,3,0700,22,2,2,100,30,3,2,3,7,1,2020-05-23 19:05:59
S505600,2,1,0700,02,2,2,150,25,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,0630,22,2,2,150,75,3,2,0,5,1,2020-05-23 19:05:59
S501500,2,3,0630,22,2,2,150,35,3,2,2,3,1,2020-05-23 19:05:59
S506800,2,3,0800,22,2,2,100,30,3,2,3,7,1,2020-05-23 19:05:59
S521200,2,1,0630,12,2,2,150,35,3,2,0,0,1,2020-05-23 19:05:59
S506600,2,2,0700,05,2,2,100,30,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,0630,02,2,2,150,40,3,2,0,5,1,2020-05-23 19:05:59
S507100,2,3,0700,22,2,2,100,30,3,2,0,7,1,2020-05-23 19:05:59
S523400,2,1,0900,02,2,3,120,11,3,2,4,7,1,2020-05-23 19:05:59
S505500,2,1,0700,02,2,3,150,25,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,0700,05,2,3,100,5,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,0700,02,2,3,150,25,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,0700,22,2,3,150,20,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,0630,22,2,3,150,10,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,0630,22,2,3,150,10,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,0630,02,2,3,150,17,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,0630,22,2,4,150,20,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,0630,22,2,4,150,20,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,0700,05,2,4,100,35,3,2,0,5,1,2020-05-23 19:05:59
S523400,2,1,0900,02,2,4,120,34,3,2,3,7,1,2020-05-23 19:05:59
S506800,2,3,0900,23,3,1,90,55,3,2,3,7,1,2020-05-23 19:05:59
S506700,2,3,0800,23,3,1,90,55,3,2,3,7,1,2020-05-23 19:05:59
S507100,2,3,0800,23,3,1,90,55,3,2,0,7,1,2020-05-23 19:05:59
S501400,2,3,0800,21,3,1,120,20,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,0800,03,3,1,120,55,3,7,0,5,1,2020-05-23 19:05:59
S521600,2,3,0800,21,3,1,120,95,3,2,0,0,1,2020-05-23 19:05:59
S523400,2,1,1600,01,3,1,140,59,3,3,3,7,1,2020-05-23 19:05:59
S501500,2,3,0800,21,3,1,120,82,4,4,0,5,1,2020-05-23 19:05:59
S505700,2,1,0800,03,3,1,120,65,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,0800,03,3,1,120,75,3,2,3,7,1,2020-05-23 19:05:59
S505400,2,3,0900,21,3,1,120,35,3,2,0,5,1,2020-05-23 19:05:59
S521200,2,1,0800,11,3,1,120,75,3,2,0,0,1,2020-05-23 19:05:59
S505500,2,1,0800,03,3,1,120,75,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,0900,04,3,1,100,40,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,0800,21,3,1,120,20,3,2,0,5,1,2020-05-23 19:05:59
S506800,2,3,0900,23,3,2,90,25,3,2,3,7,1,2020-05-23 19:05:59
S507100,2,3,0800,23,3,2,90,25,3,2,0,7,1,2020-05-23 19:05:59
S501300,2,1,0800,03,3,2,120,25,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,0900,04,3,2,100,5,3,2,0,5,1,2020-05-23 19:05:59
S505500,2,1,0800,03,3,2,120,35,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,0800,03,3,2,120,35,3,2,3,7,1,2020-05-23 19:05:59
S505700,2,1,0800,03,3,2,120,45,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,0800,21,3,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,0900,21,3,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,0800,21,3,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S521600,2,3,0800,21,3,2,120,15,3,2,0,0,1,2020-05-23 19:05:59
S521200,2,1,0800,11,3,2,120,35,3,2,0,0,1,2020-05-23 19:05:59
S501500,2,3,0800,21,3,2,120,25,3,2,0,5,1,2020-05-23 19:05:59
S506700,2,3,0800,23,3,2,90,25,3,2,3,7,1,2020-05-23 19:05:59
S523400,2,1,1600,01,3,2,140,14,3,3,3,7,1,2020-05-23 19:05:59
S505400,2,3,0900,21,3,3,120,20,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,0800,21,3,3,120,10,3,2,0,5,1,2020-05-23 19:05:59
S523400,2,1,1600,01,3,3,140,10,3,3,3,7,1,2020-05-23 19:05:59
S501300,2,1,0800,03,3,3,120,20,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,0800,21,3,3,120,10,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,0900,04,3,3,100,40,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,0800,21,3,4,120,20,3,2,0,5,1,2020-05-23 19:05:59
S523400,2,1,1600,01,3,4,140,33,3,3,3,7,1,2020-05-23 19:05:59
S521300,2,3,0800,21,3,4,120,20,3,2,0,5,1,2020-05-23 19:05:59
S521600,2,3,1630,22,4,1,150,115,3,2,0,0,1,2020-05-23 19:05:59
S505500,2,1,1700,04,4,1,150,85,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,1600,05,4,1,100,10,3,2,0,5,1,2020-05-23 19:05:59
S501500,2,3,1630,22,4,1,150,102,4,4,2,3,1,2020-05-23 19:05:59
S507100,2,3,1700,24,4,1,100,60,3,2,0,7,1,2020-05-23 19:05:59
S506800,2,3,1700,24,4,1,100,60,3,2,3,7,1,2020-05-23 19:05:59
S501400,2,3,1630,22,4,1,150,25,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,1630,22,4,1,150,25,3,2,0,5,1,2020-05-23 19:05:59
S505700,2,1,1700,04,4,1,150,95,3,2,0,5,1,2020-05-23 19:05:59
S506700,2,3,1700,24,4,1,100,60,3,2,3,7,1,2020-05-23 19:05:59
S505400,2,3,1700,23,4,1,150,55,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,1700,04,4,1,150,85,3,2,0,5,1,2020-05-23 19:05:59
S523400,2,1,1900,02,4,1,120,40,3,2,4,7,1,2020-05-23 19:05:59
S521200,2,1,1630,12,4,1,150,105,3,2,0,0,1,2020-05-23 19:05:59
S501300,2,1,1630,04,4,1,150,78,3,7,0,5,1,2020-05-23 19:05:59
S501300,2,1,1630,04,4,2,150,35,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,1600,05,4,2,100,30,3,2,0,5,1,2020-05-23 19:05:59
S505500,2,1,1700,04,4,2,150,25,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,1700,04,4,2,150,25,3,2,0,5,1,2020-05-23 19:05:59
S505700,2,1,1700,04,4,2,150,45,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,1630,22,4,2,150,75,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,1700,23,4,2,150,55,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,1630,22,4,2,150,75,3,2,0,5,1,2020-05-23 19:05:59
S521600,2,3,1630,22,4,2,150,25,3,2,0,0,1,2020-05-23 19:05:59
S521200,2,1,1630,12,4,2,150,35,3,2,0,0,1,2020-05-23 19:05:59
S501500,2,3,1630,22,4,2,150,35,3,2,2,3,1,2020-05-23 19:05:59
S506700,2,3,1700,24,4,2,100,30,3,2,3,7,1,2020-05-23 19:05:59
S523400,2,1,1900,02,4,2,120,15,3,2,4,7,1,2020-05-23 19:05:59
S506800,2,3,1700,24,4,2,100,30,3,2,3,7,1,2020-05-23 19:05:59
S507100,2,3,1700,24,4,2,100,30,3,2,0,7,1,2020-05-23 19:05:59
S521300,2,3,1630,22,4,3,150,10,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,1700,04,4,3,150,25,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,1700,23,4,3,150,25,3,2,0,5,1,2020-05-23 19:05:59
S505500,2,1,1700,04,4,3,150,25,3,2,0,5,1,2020-05-23 19:05:59
S523400,2,1,1900,02,4,3,120,11,3,2,4,7,1,2020-05-23 19:05:59
S501400,2,3,1630,22,4,3,150,10,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,1600,05,4,3,100,5,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,1630,04,4,3,150,17,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,1600,05,4,4,100,35,3,2,0,5,1,2020-05-23 19:05:59
S523400,2,1,1900,02,4,4,120,34,3,2,3,7,1,2020-05-23 19:05:59
S521300,2,3,1630,22,4,4,150,20,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,1630,22,4,4,150,20,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,1900,21,5,1,120,35,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,1830,21,5,1,120,20,3,2,0,5,1,2020-05-23 19:05:59
S506800,2,3,1900,25,5,1,90,55,3,2,3,7,1,2020-05-23 19:05:59
S505700,2,1,1900,05,5,1,120,75,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,1900,05,5,1,120,85,3,2,3,7,1,2020-05-23 19:05:59
S505500,2,1,1900,05,5,1,120,85,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,1900,04,5,1,100,40,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,1830,05,5,1,120,50,3,7,0,5,1,2020-05-23 19:05:59
S507100,2,3,1900,25,5,1,90,55,3,2,0,7,1,2020-05-23 19:05:59
S506700,2,3,1900,25,5,1,90,55,3,2,3,7,1,2020-05-23 19:05:59
S501500,2,3,1830,21,5,1,120,82,4,4,0,5,1,2020-05-23 19:05:59
S521200,2,1,1830,11,5,1,120,75,3,2,0,0,1,2020-05-23 19:05:59
S521600,2,3,1830,21,5,1,120,95,3,2,0,0,1,2020-05-23 19:05:59
S521300,2,3,1830,21,5,1,120,20,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,1900,05,5,2,120,25,3,2,3,7,1,2020-05-23 19:05:59
S505500,2,1,1900,05,5,2,120,25,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,1830,21,5,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S521600,2,3,1830,21,5,2,120,15,3,2,0,0,1,2020-05-23 19:05:59
S521200,2,1,1830,11,5,2,120,35,3,2,0,0,1,2020-05-23 19:05:59
S501500,2,3,1830,21,5,2,120,25,3,2,0,5,1,2020-05-23 19:05:59
S505700,2,1,1900,05,5,2,120,35,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,1830,21,5,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S506700,2,3,1900,25,5,2,90,25,3,2,3,7,1,2020-05-23 19:05:59
S507100,2,3,1900,25,5,2,90,25,3,2,0,7,1,2020-05-23 19:05:59
S501300,2,1,1830,05,5,2,120,30,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,1900,04,5,2,100,5,3,2,0,5,1,2020-05-23 19:05:59
S506800,2,3,1900,25,5,2,90,25,3,2,3,7,1,2020-05-23 19:05:59
S505400,2,3,1900,21,5,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,1830,21,5,3,120,10,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,1900,21,5,3,120,20,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,1830,21,5,3,120,10,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,1830,05,5,3,120,20,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,1900,04,5,3,100,40,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,1830,21,5,4,120,20,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,1830,21,5,4,120,20,3,2,0,5,1,2020-05-23 19:05:59
S506700,2,3,2300,26,6,1,10,65,0,0,0,0,1,2020-05-23 19:05:59
S506600,2,2,2300,06,6,1,80,30,3,2,0,5,1,2020-05-23 19:05:59
S506800,2,3,2300,26,6,1,10,55,0,0,0,0,1,2020-05-23 19:05:59
S505600,2,1,2300,06,6,1,10,25,0,0,0,0,1,2020-05-23 19:05:59
S507100,2,3,2300,26,6,1,100,65,3,2,0,7,1,2020-05-23 19:05:59
S505700,2,1,2300,06,6,1,100,55,3,2,0,5,1,2020-05-23 19:05:59
S521200,2,1,2300,05,6,1,10,50,0,0,0,0,1,2020-05-23 19:05:59
S521300,2,3,2300,35,6,1,90,20,3,2,0,5,1,2020-05-23 19:05:59
S521600,2,3,2300,23,6,1,10,70,0,0,0,0,1,2020-05-23 19:05:59
S501400,2,3,2300,35,6,1,90,20,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,2300,06,6,1,90,30,3,7,0,5,1,2020-05-23 19:05:59
S505400,2,3,2300,24,6,1,100,35,3,2,0,5,1,2020-05-23 19:05:59
S501500,2,3,2300,23,6,1,10,10,0,0,0,0,1,2020-05-23 19:05:59
S505500,2,1,2300,06,6,1,100,65,3,2,0,5,1,2020-05-23 19:05:59
S501500,2,3,2300,23,6,2,10,5,0,0,0,0,1,2020-05-23 19:05:59
S506700,2,3,2300,26,6,2,10,13,0,0,0,0,1,2020-05-23 19:05:59
S506800,2,3,2300,26,6,2,10,13,0,0,0,0,1,2020-05-23 19:05:59
S507100,2,3,2300,26,6,2,100,25,3,2,0,7,1,2020-05-23 19:05:59
S501300,2,1,2300,06,6,2,90,25,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,2300,35,6,2,90,25,3,2,0,5,1,2020-05-23 19:05:59
S521200,2,1,2300,05,6,2,10,3,0,0,0,0,1,2020-05-23 19:05:59
S506600,2,2,2300,06,6,2,80,5,3,2,0,5,1,2020-05-23 19:05:59
S505700,2,1,2300,06,6,2,100,35,3,2,0,5,1,2020-05-23 19:05:59
S505500,2,1,2300,06,6,2,100,25,3,2,0,5,1,2020-05-23 19:05:59
S505600,2,1,2300,06,6,2,10,13,0,0,0,0,1,2020-05-23 19:05:59
S521300,2,3,2300,35,6,2,90,25,3,2,0,5,1,2020-05-23 19:05:59
S521600,2,3,2300,23,6,2,10,3,0,0,0,0,1,2020-05-23 19:05:59
S505400,2,3,2300,24,6,2,100,35,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,2300,35,6,3,90,10,3,2,0,5,1,2020-05-23 19:05:59
S501300,2,1,2300,06,6,3,90,15,3,2,0,5,1,2020-05-23 19:05:59
S505400,2,3,2300,24,6,3,100,15,3,2,0,5,1,2020-05-23 19:05:59
S506600,2,2,2300,06,6,3,80,30,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,2300,35,6,3,90,10,3,2,0,5,1,2020-05-23 19:05:59
S521300,2,3,2300,35,6,4,90,15,3,2,0,5,1,2020-05-23 19:05:59
S501400,2,3,2300,35,6,4,90,15,3,2,0,5,1,2020-05-23 19:05:59
S505700,3,1,0600,01,1,1,120,75,3,2,0,5,1,2020-05-23 19:05:59
S521600,3,3,0600,21,1,1,120,95,3,2,0,0,1,2020-05-23 19:05:59
S521300,3,3,0600,21,1,1,120,20,3,2,0,5,1,2020-05-23 19:05:59
S506700,3,3,0600,21,1,1,90,55,3,2,3,7,1,2020-05-23 19:05:59
S501500,3,3,0600,21,1,1,120,82,4,4,0,5,1,2020-05-23 19:05:59
S506800,3,3,0600,21,1,1,90,55,3,2,3,7,1,2020-05-23 19:05:59
S501400,3,3,0600,21,1,1,120,20,3,2,0,5,1,2020-05-23 19:05:59
S507100,3,3,0600,21,1,1,90,55,3,2,0,7,1,2020-05-23 19:05:59
S501300,3,1,0600,01,1,1,120,45,3,7,0,5,1,2020-05-23 19:05:59
S505400,3,3,0600,21,1,1,120,35,3,2,0,5,1,2020-05-23 19:05:59
S505600,3,1,0600,01,1,1,120,85,3,2,3,7,1,2020-05-23 19:05:59
S506900,3,3,0600,01,1,1,100,60,3,2,0,5,1,2020-05-23 19:05:59
S505500,3,1,0600,01,1,1,120,85,3,2,0,5,1,2020-05-23 19:05:59
S506600,3,2,0600,04,1,1,100,40,3,2,0,5,1,2020-05-23 19:05:59
S521200,3,1,0600,11,1,1,120,75,3,2,0,0,1,2020-05-23 19:05:59
S523400,3,1,0700,01,1,1,140,59,3,3,3,7,1,2020-05-23 19:05:59
S506700,3,3,0600,21,1,2,90,25,3,2,3,7,1,2020-05-23 19:05:59
S523400,3,1,0700,01,1,2,140,14,3,3,3,7,1,2020-05-23 19:05:59
S506800,3,3,0600,21,1,2,90,25,3,2,3,7,1,2020-05-23 19:05:59
S507100,3,3,0600,21,1,2,90,25,3,2,0,7,1,2020-05-23 19:05:59
S506600,3,2,0600,04,1,2,100,5,3,2,0,5,1,2020-05-23 19:05:59
S505500,3,1,0600,01,1,2,120,25,3,2,0,5,1,2020-05-23 19:05:59
S505600,3,1,0600,01,1,2,120,25,3,2,3,7,1,2020-05-23 19:05:59
S505700,3,1,0600,01,1,2,120,35,3,2,0,5,1,2020-05-23 19:05:59
S501400,3,3,0600,21,1,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S505400,3,3,0600,21,1,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S521300,3,3,0600,21,1,2,120,50,3,2,0,5,1,2020-05-23 19:05:59
S501300,3,1,0600,01,1,2,120,35,3,2,0,5,1,2020-05-23 19:05:59
S506900,3,3,0600,01,1,2,100,30,3,2,0,5,1,2020-05-23 19:05:59
S521600,3,3,0600,21,1,2,120,15,3,2,0,0,1,2020-05-23 19:05:59
S521200,3,1,0600,11,1,2,120,35,3,2,0,0,1,2020-05-23 19:05:59
S501500,3,3,0600,21,1,2,120,25,3,2,0,5,1,2020-05-23 19:05:59
S506600,3,2,0600,04,1,3,100,40,3,2,0,5,1,2020-05-23 19:05:59
S501300,3,1,0600,01,1,3,120,20,3,2,0,5,1,2020-05-23 19:05:59
S521300,3,3,0600,21,1,3,120,10,3,2,0,5,1,2020-05-23 19:05:59
S501400,3,3,0600,21,1,3,120,10,3,2,0,5,1,2020-05-23 19:05:59
S505400,3,3,0600,21,1,3,120,20,3,2,0,5,1,2020-05-23 19:05:59
S523400,3,1,0700,01,1,3,140,10,3,3,3,7,1,2020-05-23 19:05:59
S523400,3,1,0700,01,1,4,140,33,3,3,3,7,1,2020-05-23 19:05:59
S501400,3,3,0600,21,1,4,120,20,3,2,0,5,1,2020-05-23 19:05:59
S521300,3,3,0600,21,1,4,120,20,3,2,0,5,1,2020-05-23 19:05:59
S501300,3,1,0630,02,2,1,150,73,3,7,0,5,1,2020-05-23 19:05:59
S521300,3,3,0630,22,2,1,150,25,3,2,0,5,1,2020-05-23 19:05:59
S521600,3,3,0630,22,2,1,150,115,3,2,0,0,1,2020-05-23 19:05:59
S521200,3,1,0630,12,2,1,150,105,3,2,0,0,1,2020-05-23 19:05:59
S501500,3,3,0630,22,2,1,150,102,4,4,2,3,1,2020-05-23 19:05:59
S506700,3,3,0700,22,2,1,100,60,3,2,3,7,1,2020-05-23 19:05:59
S523400,3,1,0900,02,2,1,120,40,3,2,4,7,1,2020-05-23 19:05:59
S506800,3,3,0800,22,2,1,100,60,3,2,3,7,1,2020-05-23 19:05:59
S507100,3,3,0700,22,2,1,100,60,3,2,0,7,1,2020-05-23 19:05:59
S506600,3,2,0700,05,2,1,100,10,3,2,0,5,1,2020-05-23 19:05:59
S505500,3,1,0700,02,2,1,150,85,3,2,0,5,1,2020-05-23 19:05:59
S505600,3,1,0700,02,2,1,150,85,3,2,0,5,1,2020-05-23 19:05:59
S505700,3,1,0700,02,2,1,150,95,3,2,0,5,1,2020-05-23 19:05:59
S501400,3,3,0630,22,2,1,150,25,3,2,0,5,1,2020-05-23 19:05:59
S505400,3,3,0700,22,2,1,150,45,3,2,0,5,1,2020-05-23 19:05:59
S505500,3,1,0700,02,2,2,150,25,3,2,0,5,1,2020-05-23 19:05:59
S505400,3,3,0700,22,2,2,150,70,3,2,0,5,1,2020-05-23 19:05:59
S523400,3,1,0900,02,2,2,120,15,3,2,4,7,1,2020-05-23 19:05:59
S501400,3,3,0630,22,2,2,150,75,3,2,0,5,1,2020-05-23 19:05:59
S521600,3,3,0630,22,2,2,150,25,3,2,0,0,1,2020-05-23 19:05:59
S505700,3,1,0700,02,2,2,150,45,3,2,0,5,1,2020-05-23 19:05:59
